radiant_win,rhero1,rhero2,rhero3,rhero4,rhero5,dhero1,dhero2,dhero3,dhero4,dhero5
1,6,39,64,96,102,71,128,70,89,100
1,75,50,59,137,35,39,36,6,7,14
1,31,11,114,84,104,97,4,35,86,37
1,8,50,57,136,138,26,104,73,30,14
0,73,137,28,22,87,123,88,62,89,96
0,14,86,93,30,42,8,11,100,97,64
1,62,31,104,54,53,1,26,72,2,74
0,85,30,98,1,128,42,84,126,34,2
0,26,100,93,64,121,32,48,108,72,138
1,67,91,123,59,97,34,77,75,93,87
1,102,6,22,81,27,76,30,95,20,23
0,35,74,104,34,27,9,71,84,41,11
1,27,2,70,32,34,64,54,102,49,1
1,80,29,44,105,64,30,9,2,13,67
0,27,123,96,47,41,67,14,26,85,35
0,71,44,38,56,21,2,128,93,19,11
1,14,60,8,9,111,2,4,30,64,76
0,26,119,44,11,2,17,54,14,62,36
1,10,50,22,99,1,17,12,30,135,51
0,96,11,5,123,21,22,128,35,19,93
0,10,138,7,59,49,109,14,105,54,30
1,8,135,26,35,34,72,86,93,65,129
1,14,75,109,62,27,41,3,93,68,35
0,81,100,68,34,41,99,108,45,95,44
0,13,105,97,123,1,86,31,104,30,56
1,57,123,8,113,2,86,54,29,138,89
1,84,70,36,138,9,11,123,8,26,102
1,13,5,9,129,11,62,138,35,26,50
1,106,50,110,35,69,102,83,53,15,104
1,84,37,138,18,19,94,136,25,5,98
1,78,92,95,72,32,53,81,119,4,106
1,12,31,98,104,64,99,27,85,36,14
1,79,106,70,109,7,53,104,82,59,77
0,27,54,5,104,88,41,30,101,73,53
1,9,71,13,5,70,107,106,136,53,14
0,20,32,56,100,64,128,53,59,83,86
0,5,15,1,17,20,8,104,90,85,21
0,76,5,8,22,43,67,42,9,100,34
0,138,110,96,30,70,16,50,102,7,128
1,88,87,15,74,95,64,126,41,43,104
1,82,19,49,5,114,54,35,121,100,20
1,18,22,51,91,2,41,14,87,35,15
1,70,64,49,2,13,89,74,137,114,123
0,11,26,2,121,39,86,70,27,7,77
1,8,2,61,86,83,71,104,138,59,30
1,119,93,40,41,52,23,101,27,68,81
0,74,123,18,135,113,11,64,102,68,93
1,42,7,6,3,30,62,26,36,14,44
0,97,137,53,14,35,104,86,110,54,128
0,14,31,89,101,38,120,34,58,8,33
1,104,93,102,86,113,8,55,64,39,36
0,20,36,56,25,109,6,43,22,111,85
0,87,70,83,6,135,8,55,32,63,96
1,1,113,3,97,28,106,55,35,137,87
1,120,57,36,84,8,83,53,14,30,6
1,21,27,4,63,83,32,89,75,114,102
1,47,21,27,11,93,106,104,26,70,30
0,50,6,101,14,75,64,17,12,87,29
0,14,93,7,50,44,75,2,41,9,120
0,65,14,97,120,114,138,79,99,1,32
0,135,72,25,14,11,49,86,9,1,71
1,63,59,44,36,30,32,2,56,27,35
1,31,19,2,8,13,83,86,135,59,76
1,104,29,11,35,105,36,33,17,39,93
1,84,34,2,48,100,18,104,26,9,44
0,88,1,72,62,76,135,70,9,86,52
0,138,26,22,2,72,14,93,9,59,67
0,96,93,31,61,39,9,112,13,67,104
1,58,75,53,106,25,120,40,97,81,14
1,9,123,138,58,75,27,93,50,19,114
0,52,101,5,8,28,7,23,85,63,26
0,43,25,95,64,69,77,73,93,138,2
0,64,100,6,137,83,74,53,71,67,5
0,9,87,100,60,67,80,31,50,138,113
0,123,18,17,101,53,28,20,75,54,72
1,74,26,29,30,41,128,35,53,71,1
0,31,100,128,11,93,49,30,45,72,41
0,86,106,2,29,44,35,129,59,105,14
1,2,21,99,34,85,64,80,75,100,30
0,123,41,25,26,128,101,93,64,104,9
1,128,104,75,2,95,123,120,54,50,28
1,121,89,76,22,2,96,137,138,21,3
1,6,87,56,61,25,41,27,74,9,137
1,128,86,1,27,64,19,10,101,129,58
1,1,87,62,35,26,138,112,15,31,52
0,16,32,27,1,30,84,93,92,63,80
1,69,100,93,106,75,7,31,71,48,52
0,105,60,74,5,41,54,50,59,106,9
0,5,71,59,19,36,64,2,6,113,100
1,14,37,67,55,106,137,44,36,9,26
0,85,74,20,95,49,59,7,9,123,104
1,30,8,114,14,136,93,128,23,86,31
1,25,84,39,36,6,44,87,42,90,45
0,7,101,47,44,5,48,49,135,99,64
0,26,13,7,35,74,97,67,84,31,34
0,56,60,83,106,64,95,17,47,5,135
0,101,49,105,83,32,60,97,87,55,8
0,14,138,45,106,84,76,44,114,30,2
1,25,9,41,14,123,75,73,21,5,93
0,86,97,11,128,6,138,71,137,8,30
0,64,104,95,11,26,88,62,25,81,8
1,87,19,11,76,55,32,54,26,104,100
0,19,2,105,109,138,96,30,53,84,76
0,30,74,103,41,7,104,6,50,44,101
1,56,99,113,87,105,27,6,74,86,54
1,62,35,99,56,5,41,75,25,23,36
1,51,104,8,31,34,137,100,26,70,119
1,35,101,62,123,13,83,85,98,40,14
1,75,101,27,11,41,93,64,35,85,21
1,41,7,120,74,86,6,61,5,138,29
1,89,138,121,1,14,93,49,105,3,35
1,138,120,68,9,6,56,2,1,90,25
0,14,105,33,1,26,119,38,22,70,86
1,75,120,21,11,70,100,102,53,138,91
0,104,8,74,62,19,41,30,16,45,14
0,75,28,97,1,85,64,41,94,9,11
1,44,2,14,22,64,95,71,86,39,104
1,48,119,8,129,137,29,32,41,86,27
1,123,21,101,104,1,22,11,126,135,107
0,14,26,50,76,4,99,87,137,36,70
0,56,43,42,30,6,99,90,1,14,128
0,6,84,65,74,29,56,102,113,72,68
1,6,87,129,75,97,11,113,93,14,112
0,53,5,44,58,36,29,62,82,64,95
1,22,106,136,2,6,137,119,70,69,100
0,34,101,49,6,86,93,71,106,129,39
0,27,50,96,43,54,60,14,105,128,1
0,104,100,86,19,8,83,54,20,9,22
0,7,93,53,104,34,4,26,31,41,137
1,14,36,50,45,35,59,87,26,71,93
0,100,9,112,46,14,101,11,30,55,129
1,57,69,1,3,77,86,36,49,97,67
0,52,26,67,30,135,80,94,9,27,19
1,99,22,95,26,114,5,54,64,56,47
0,11,23,40,30,44,77,42,97,56,16
1,14,22,71,47,81,32,106,2,105,94
0,67,76,104,14,26,35,58,96,110,13
0,26,63,9,51,100,137,138,85,25,94
1,75,81,62,73,135,74,69,7,41,14
0,97,72,101,49,40,60,2,27,37,8
1,87,88,70,100,97,15,30,26,48,7
0,98,39,26,53,95,11,9,99,8,72
0,19,74,2,128,123,137,82,86,76,22
1,32,81,86,84,6,104,91,123,74,93
0,58,97,68,44,34,13,137,87,9,138
0,56,68,14,22,13,104,58,5,1,106
0,11,104,73,48,138,31,105,35,21,19
1,100,11,104,95,101,74,129,120,90,54
1,114,73,128,42,30,121,56,21,104,19
1,126,56,10,42,22,68,15,63,7,136
1,19,11,31,69,44,8,137,100,104,63
1,71,96,54,64,39,76,2,20,8,123
0,8,26,31,137,86,104,138,128,30,14
1,22,21,43,70,56,97,16,114,35,39
0,105,85,43,128,1,50,26,28,6,106
0,101,87,44,25,98,2,86,90,6,22
1,11,64,83,18,97,23,22,62,114,20
0,50,94,57,35,76,26,56,28,86,73
1,74,75,27,47,85,39,16,34,73,50
0,62,76,11,70,138,88,14,32,71,44
1,114,28,91,111,14,10,69,84,26,34
0,75,113,31,44,19,91,68,70,32,104
0,106,112,44,26,97,16,11,87,7,15
1,41,88,100,23,110,27,70,128,86,73
1,70,101,72,110,23,22,18,138,123,97
0,17,40,30,120,70,35,84,54,22,106
1,30,23,64,7,44,138,119,21,27,8
0,71,128,104,14,114,7,2,13,85,67
1,105,26,23,63,106,8,123,68,77,14
0,86,44,75,74,14,104,123,59,5,6
1,34,84,8,104,85,5,17,35,70,6
1,20,104,8,34,101,137,18,128,113,111
1,104,96,35,18,68,29,26,22,39,70
1,36,138,119,64,67,68,21,6,47,72
0,82,2,71,106,16,57,21,51,15,11
1,6,20,99,85,80,18,86,104,112,1
1,65,86,21,14,93,70,74,75,4,17
0,87,128,32,59,29,135,11,63,27,14
0,7,69,17,35,123,50,2,74,59,128
0,37,137,71,10,63,8,128,129,126,5
0,17,93,62,71,29,55,35,31,8,30
0,74,76,137,41,27,101,17,26,7,93
1,123,62,14,70,128,84,129,71,68,41
0,7,50,67,21,104,51,11,8,96,30
1,86,101,84,126,70,57,15,64,129,35
1,20,93,50,98,77,55,75,17,42,76
1,120,110,87,2,41,12,35,9,54,77
1,22,67,123,29,75,64,45,33,30,95
1,25,123,135,104,50,86,18,42,54,26
1,27,71,25,72,44,54,45,104,11,32
1,30,35,42,12,21,128,6,23,19,26
1,13,2,31,9,56,6,101,97,36,22
0,45,101,28,39,44,111,43,102,14,26
0,14,28,17,86,93,29,135,67,9,59
1,104,51,1,91,6,83,41,86,36,18
0,105,2,11,8,27,75,30,44,93,135
1,93,129,86,27,76,104,74,51,4,1
1,35,104,64,56,34,14,5,70,82,84
0,43,6,84,45,106,77,68,19,56,22
0,15,104,64,43,39,94,40,102,111,62
1,50,98,6,8,86,129,19,102,79,31
0,34,31,128,90,73,44,4,46,108,58
1,111,1,9,19,67,54,5,39,76,30
1,14,35,6,87,67,1,114,80,95,102
1,138,50,71,11,8,53,54,27,34,7
0,89,26,9,60,65,64,71,93,34,22
1,93,84,17,28,67,76,19,35,10,137
1,43,77,99,33,70,56,111,32,1,63
0,30,4,40,25,35,20,13,19,14,53
0,114,85,90,74,19,22,14,86,30,67
1,4,26,74,136,50,15,92,84,21,69
1,49,105,22,123,35,8,74,11,102,138
0,10,106,30,105,126,14,27,138,93,85
0,99,93,9,31,13,49,72,40,11,44
0,64,129,47,53,6,21,2,16,93,26
0,87,96,119,54,75,129,30,44,13,110
1,35,100,93,64,30,1,83,36,84,16
1,101,70,32,77,2,11,44,36,30,53
1,56,20,14,94,83,106,101,54,138,136
1,6,104,14,105,30,67,5,98,40,16
0,119,14,82,17,57,86,137,39,9,1
1,81,36,75,37,1,86,45,104,74,138
1,7,64,46,14,135,31,8,104,74,100
0,44,14,137,22,111,11,50,2,30,94
1,71,95,55,74,64,120,45,99,119,38
0,69,112,11,8,97,93,101,87,113,105
1,43,10,87,101,36,45,2,11,30,42
0,26,43,27,77,8,7,67,30,128,135
1,126,40,9,32,54,108,123,76,35,85
0,15,28,101,129,63,4,31,114,36,14
1,67,75,112,22,26,36,23,62,8,64
1,5,96,32,44,86,11,8,111,64,120
1,74,71,95,104,26,96,35,121,105,11
0,14,23,30,111,85,21,109,104,27,34
0,49,92,93,37,31,86,22,97,77,102
1,88,7,62,4,128,111,11,74,32,93
1,49,26,104,87,8,91,101,98,9,44
0,102,6,86,22,75,14,5,35,31,79
1,75,64,41,135,36,37,9,138,128,56
1,74,84,56,86,14,75,70,19,69,5
1,21,121,90,81,10,34,119,36,49,20
1,27,7,11,113,104,43,40,1,53,49
0,93,36,76,44,9,34,6,4,28,72
1,129,30,21,7,41,35,70,69,86,50
1,63,104,56,62,105,75,44,99,35,15
1,6,68,2,14,128,70,1,76,138,85
1,8,50,96,65,101,64,12,74,87,2
0,54,64,102,11,26,14,104,1,128,106
1,59,63,74,90,81,5,25,29,67,35
0,137,95,129,112,21,16,37,64,53,15
1,7,71,6,42,85,72,41,107,84,120
0,8,30,9,82,4,1,2,101,138,64
1,19,11,128,1,129,64,36,14,80,48
1,30,101,32,137,6,9,28,44,50,11
0,30,104,70,112,36,99,56,2,96,68
0,39,80,35,135,50,36,138,31,105,56
0,43,137,49,41,91,136,102,5,107,53
1,87,120,95,19,63,105,49,104,128,89
1,28,21,14,89,26,63,25,93,138,103
0,49,100,95,38,26,76,74,98,123,1
1,55,74,20,93,123,21,6,121,42,111
1,44,129,37,104,128,35,21,69,12,119
1,15,83,84,23,34,2,8,106,26,71
0,101,113,96,121,11,32,104,138,6,123
0,5,64,104,1,25,35,85,22,67,119
0,43,86,14,48,59,51,96,45,104,93
0,56,30,41,137,101,47,54,31,27,77
1,37,69,15,26,65,22,86,9,6,89
1,44,42,49,64,72,47,26,112,21,70
0,69,105,83,106,70,137,8,102,26,19
0,2,59,14,32,106,1,120,121,84,100
0,74,11,104,114,50,97,5,91,1,135
1,123,96,126,6,50,63,128,2,30,35
1,77,34,19,35,75,26,32,135,1,60
0,31,11,19,18,56,75,84,35,126,97
0,137,53,104,27,9,56,21,129,75,40
0,8,75,95,50,76,70,36,88,97,66
0,69,89,5,36,74,9,2,76,83,54
0,30,104,105,70,76,7,113,75,44,123
1,73,81,123,22,96,67,32,74,28,79
1,41,6,100,49,31,86,27,36,39,56
0,138,69,86,8,2,51,72,54,29,52
1,44,27,95,86,11,75,81,93,35,14
0,106,35,86,74,137,45,43,44,128,9
0,11,67,87,75,76,5,21,72,12,35
0,87,54,65,123,135,14,120,45,90,91
1,47,37,93,27,74,121,14,21,123,18
0,17,123,53,119,2,39,60,18,12,64
1,64,85,8,75,129,42,104,14,101,30
0,107,98,74,1,64,59,104,32,86,26
1,104,68,119,93,71,59,81,1,7,9
1,8,14,30,56,86,29,87,5,36,1
1,6,39,69,30,27,33,87,63,11,49
0,9,29,18,64,21,36,26,75,41,14
1,34,49,6,101,41,9,35,14,81,23
0,64,75,99,109,86,14,2,22,113,35
1,83,67,21,128,2,62,40,76,95,14
1,85,75,138,20,6,102,2,70,30,94
0,112,35,11,54,25,29,19,104,40,1
1,54,71,123,119,47,75,76,49,29,50
0,135,82,14,37,74,30,8,32,18,13
1,21,26,81,32,72,25,29,83,27,48
0,5,76,33,70,30,75,26,41,99,13
1,76,19,86,60,71,9,98,14,33,128
1,9,94,88,46,84,138,39,36,41,56
1,41,86,2,20,58,104,100,26,16,30
0,14,137,35,7,70,22,93,26,62,105
0,12,88,14,128,29,6,72,16,138,86
0,64,114,36,126,41,5,21,58,28,9
1,11,31,86,107,104,33,74,37,54,44
1,35,27,64,2,44,25,51,11,73,59
0,129,86,67,101,75,8,77,105,31,106
0,25,67,75,64,84,30,37,44,70,21
0,71,11,126,85,33,23,84,138,4,44
1,9,30,75,56,28,59,1,104,114,21
0,36,64,25,41,93,35,30,86,81,7
0,59,53,100,85,2,11,19,64,44,110
1,85,20,44,105,138,74,50,76,70,63
0,53,112,109,22,71,23,9,36,6,14
1,6,13,108,119,64,32,14,120,83,70
0,53,41,1,5,86,67,90,49,21,23
1,32,105,76,30,16,19,101,41,14,82
1,102,70,56,128,26,22,97,86,2,54
1,104,6,14,84,11,44,21,96,50,71
1,65,97,59,35,42,26,6,105,25,8
0,28,54,26,22,30,8,105,44,97,48
0,97,104,27,86,28,32,9,121,56,42
1,75,93,119,30,7,104,63,137,14,35
0,93,7,1,33,9,68,81,70,138,102
0,75,101,67,71,74,50,85,129,34,113
1,2,30,138,44,36,9,104,108,123,47
1,56,46,91,28,26,74,30,71,113,25
1,37,6,62,36,104,113,85,11,1,40
0,129,41,121,34,84,5,138,29,109,74
0,135,38,111,128,6,129,35,68,41,62
1,21,8,37,6,86,99,46,50,56,138
0,86,65,74,73,10,7,25,11,83,57
1,99,53,94,31,50,62,67,52,69,36
0,98,96,10,42,72,129,6,9,44,26
1,82,29,74,14,68,63,20,3,46,2
0,41,123,137,86,50,2,16,70,30,56
0,5,35,72,36,17,32,85,14,6,98
1,59,36,83,81,26,84,9,23,16,44
0,73,52,84,105,7,126,19,70,87,99
1,114,113,78,22,5,128,138,36,85,8
1,27,13,138,7,80,76,71,21,18,85
1,84,17,5,104,44,53,14,106,76,26
1,43,104,1,5,9,114,138,74,23,30
0,44,59,72,129,27,29,95,86,17,21
0,59,138,96,3,5,1,44,87,55,36
0,104,23,26,72,1,2,76,42,64,86
0,95,30,69,37,102,2,94,13,22,121
0,15,53,9,108,86,14,4,21,98,56
0,76,47,27,106,60,36,51,95,12,7
0,87,135,3,69,72,35,7,113,120,12
1,5,2,35,6,101,54,53,74,31,18
1,89,107,75,34,2,27,42,102,13,9
0,2,120,128,1,37,7,138,82,53,67
1,72,85,22,8,84,14,120,108,27,93
1,6,4,40,17,87,62,75,30,59,95
0,21,94,114,50,7,123,2,62,63,27
0,13,137,87,18,34,36,14,77,128,136
1,68,99,93,86,106,22,10,29,13,105
1,101,74,77,64,70,67,75,49,120,63
1,17,32,14,99,119,138,67,75,11,53
1,2,44,30,11,50,16,121,41,34,71
0,5,123,47,89,32,36,14,19,95,68
0,84,7,44,93,10,35,14,96,26,36
1,129,138,68,53,56,12,30,126,85,64
0,26,64,10,101,135,100,75,51,73,29
1,67,50,104,5,138,62,12,58,26,97
1,101,48,70,14,97,64,41,49,138,26
0,22,75,83,49,67,2,30,27,20,42
1,5,56,71,138,19,128,3,95,39,97
0,35,97,81,47,70,110,105,57,29,80
1,102,119,11,5,51,9,10,76,59,53
1,97,49,47,67,87,44,123,129,11,51
0,70,83,30,97,128,138,19,85,99,50
0,63,80,14,55,9,138,39,27,32,108
0,74,50,30,14,44,123,26,70,128,84
1,1,14,5,86,138,136,76,41,84,75
1,68,41,106,107,25,83,53,59,112,7
1,5,70,30,75,136,98,85,89,2,57
1,93,47,35,137,53,22,42,59,73,114
0,54,74,32,1,71,53,101,11,5,21
1,56,69,26,97,44,41,45,2,30,31
1,26,59,63,104,110,19,62,88,101,89
0,74,6,99,87,31,11,59,50,5,137
1,49,2,63,123,62,95,21,41,48,20
1,85,76,51,30,93,2,121,42,119,8
0,7,81,34,21,97,2,74,36,63,101
0,44,22,91,29,74,40,34,2,121,35
0,26,34,90,104,6,2,64,22,1,75
1,104,93,138,30,97,1,5,13,9,16
1,28,26,14,54,5,121,44,6,96,53
1,9,42,46,136,35,12,25,62,36,1
0,39,109,5,129,25,70,68,30,11,128
1,27,138,97,35,14,6,84,105,7,11
1,67,72,85,30,119,86,17,18,100,104
1,8,62,22,136,112,93,27,29,5,76
0,35,57,8,27,128,19,14,52,93,11
1,20,101,14,75,11,55,58,71,18,35
0,17,96,63,101,102,43,51,138,26,41
0,100,39,50,97,63,1,28,23,26,128
0,105,31,73,36,74,25,86,15,93,114
0,84,70,91,19,14,33,128,21,8,104
0,59,73,53,32,35,33,13,98,81,27
1,26,95,128,43,101,30,109,108,13,78
1,59,105,129,52,21,121,10,31,138,18
1,13,97,8,74,2,105,126,10,21,137
1,45,47,44,84,81,100,14,43,6,87
1,36,57,129,75,44,28,79,48,43,30
0,70,16,75,56,30,62,14,29,7,39
1,34,3,71,11,53,101,102,8,119,64
1,14,138,31,121,19,119,52,53,8,27
1,8,86,101,49,138,97,106,14,22,34
0,10,6,135,102,86,5,21,44,29,22
1,86,75,5,18,104,128,110,80,93,129
1,6,14,96,106,87,4,30,43,71,25
0,41,123,21,84,72,74,87,55,107,12
1,96,21,93,46,64,67,42,101,97,86
1,59,113,30,104,96,26,86,114,14,35
1,85,114,86,123,80,42,93,74,14,26
0,34,95,83,114,104,72,135,22,50,56
0,33,30,10,55,36,44,123,71,31,74
0,128,73,1,85,2,32,13,62,31,11
1,74,26,85,48,11,103,87,75,1,126
0,108,87,53,35,64,70,19,30,75,96
1,53,120,20,1,35,14,68,87,2,63
0,11,96,21,128,56,99,49,14,44,30
0,21,81,30,36,8,11,98,5,14,56
0,29,93,47,64,5,56,104,67,36,71
1,74,1,33,19,104,93,138,107,85,105
0,13,54,71,30,28,31,26,82,70,86
0,104,41,11,86,107,84,15,6,18,87
1,104,11,14,35,101,4,93,86,40,21
1,40,39,99,47,42,28,70,105,33,74
1,32,62,67,84,73,30,6,44,97,9
1,11,72,114,29,83,93,68,28,136,35
1,42,14,62,44,36,49,34,41,105,101
1,111,21,62,104,10,85,16,54,35,20
1,16,47,84,44,83,73,98,137,30,1
1,123,93,74,104,91,21,14,75,30,41
1,71,137,126,114,65,11,2,26,32,67
0,16,53,26,105,64,86,5,62,6,126
0,46,53,72,91,86,14,44,59,112,97
1,30,84,85,128,56,51,53,43,44,35
1,21,14,95,27,43,87,34,8,71,104
1,37,105,86,54,21,137,93,87,17,71
0,25,8,5,73,86,2,34,71,50,32
1,35,48,86,96,50,55,74,42,30,129
1,2,86,32,26,138,128,90,8,25,71
0,36,62,6,57,12,95,105,102,33,109
1,106,43,89,33,75,81,35,121,26,25
1,97,106,44,105,67,31,138,75,53,9
1,70,86,34,76,31,6,33,49,69,3
0,16,9,29,79,70,74,23,93,75,64
1,33,52,121,120,63,57,45,18,35,99
1,5,108,126,86,48,52,30,9,44,36
0,84,53,137,44,64,6,21,105,129,59
0,22,27,43,67,35,39,97,1,92,106
0,11,54,128,84,14,77,93,106,50,58
0,69,35,4,5,53,135,27,93,137,75
0,48,31,87,137,76,50,96,32,94,102
0,71,49,14,72,44,128,8,26,74,32
0,106,40,102,71,1,104,8,90,83,86
1,73,30,8,104,99,21,14,87,6,31
0,19,50,14,34,35,75,104,86,26,74
0,96,70,56,27,39,28,101,12,34,68
0,112,110,47,16,89,62,87,102,2,1
1,32,19,84,21,108,54,6,8,62,74
0,13,64,135,26,11,65,50,2,53,70
0,75,86,7,49,6,120,43,110,138,37
1,80,27,135,44,76,84,72,9,98,49
1,92,97,137,44,37,56,9,18,30,42
1,51,9,17,8,7,2,68,6,123,74
1,63,80,72,30,70,6,100,21,104,53
1,70,110,138,71,97,104,54,26,74,19
1,137,48,91,119,71,70,123,98,113,5
0,87,1,17,43,51,69,14,30,20,35
1,87,41,7,14,99,56,52,70,119,32
0,62,11,64,21,69,26,67,35,42,14
1,104,18,27,70,35,106,71,47,5,138
0,128,14,83,84,67,16,1,48,30,53
1,35,5,104,26,53,30,25,22,29,42
0,48,39,5,7,18,49,6,30,94,9
0,64,48,55,39,70,8,27,97,35,14
1,43,32,67,138,121,2,3,119,105,42
1,105,46,72,36,10,59,5,14,123,8
0,36,14,27,68,93,11,38,30,67,84
0,138,48,25,71,8,45,72,81,41,27
0,2,44,51,35,101,128,76,67,30,100
1,31,73,34,67,63,7,70,74,64,39
0,35,83,74,36,59,34,2,64,56,121
1,40,18,71,59,28,11,138,91,73,70
0,42,26,71,35,128,11,1,62,49,121
0,60,65,102,123,36,70,6,14,96,31
1,67,76,86,71,39,22,88,100,27,41
0,3,87,11,1,129,14,137,75,44,59
1,8,23,75,26,93,86,123,112,1,76
0,68,72,1,36,21,69,100,14,102,76
1,138,91,59,54,92,75,97,47,31,114
0,44,21,85,35,105,108,123,106,31,8
0,126,75,64,99,85,72,32,44,21,101
1,138,44,2,37,5,100,6,86,26,129
1,54,6,67,99,101,33,93,21,49,128
0,70,40,31,75,47,98,102,11,106,105
1,62,35,9,31,104,34,5,100,6,64
1,7,71,138,74,42,6,103,30,22,11
1,129,8,97,11,86,3,29,44,123,46
1,85,22,90,58,1,10,44,50,56,21
0,99,21,55,93,37,105,2,56,23,27
0,27,28,35,114,136,21,135,86,89,69
0,44,135,75,102,106,30,52,136,9,70
1,91,5,56,114,99,50,14,1,49,75
1,30,138,99,6,36,84,57,26,59,54
0,86,58,6,85,106,4,84,35,30,44
1,14,89,111,31,47,17,35,61,128,123
0,44,25,14,22,91,138,59,62,43,67
1,72,70,5,21,13,51,49,26,14,16
0,100,27,93,129,21,16,14,105,8,86
1,126,84,48,37,57,30,129,43,35,105
1,59,71,35,95,96,8,138,36,85,52
1,107,50,93,12,30,18,7,83,43,70
0,49,129,31,67,128,40,114,27,135,138
0,2,5,100,74,11,6,87,69,39,101
0,44,27,99,6,101,104,96,51,5,35
1,93,76,111,86,36,26,53,9,71,19
0,102,100,37,25,2,50,7,14,28,32
1,54,97,14,31,13,21,36,47,74,6
0,15,106,7,9,114,42,4,97,121,30
0,48,138,49,113,86,108,74,41,14,9
1,128,29,135,44,22,111,97,77,87,4
1,100,89,31,85,35,11,42,99,30,75
1,128,75,95,90,71,18,86,106,61,8
1,8,83,85,6,67,75,59,30,44,12
0,97,74,14,6,100,30,120,86,25,8
0,35,84,9,14,96,98,74,44,138,30
0,16,50,6,123,76,14,22,70,27,9
0,74,104,9,41,86,59,138,64,21,51
0,44,123,74,57,96,11,52,60,30,22
0,128,106,30,41,59,108,42,86,44,71
1,75,69,86,12,36,87,20,106,25,97
1,101,94,34,85,88,71,54,64,86,53
1,63,30,75,44,19,21,10,36,14,87
1,55,39,83,44,76,121,13,104,113,9
1,88,23,67,68,64,8,83,45,100,84
1,106,120,14,60,71,74,73,95,85,22
1,17,2,54,84,26,50,6,5,108,123
0,98,123,50,100,6,30,12,71,72,4
1,95,23,64,85,110,129,21,12,32,128
1,45,74,96,87,53,86,93,128,68,11
0,70,30,88,86,69,123,35,120,81,85
0,44,2,105,13,121,63,8,26,9,96
1,90,62,88,44,71,56,101,76,61,28
0,46,72,81,11,20,25,114,2,104,5
1,84,27,114,105,40,7,5,32,54,64
0,59,74,136,36,6,71,50,63,138,1
0,21,94,19,88,23,26,104,2,8,20
0,37,120,123,83,6,14,17,128,114,50
0,44,135,39,27,87,72,126,85,97,95
0,97,4,120,26,67,8,74,21,105,12
1,27,67,25,16,9,30,104,70,74,40
1,35,22,84,14,7,87,138,36,96,67
0,104,20,11,87,56,86,83,14,44,30
0,138,2,72,100,54,30,67,84,34,120
0,69,86,110,3,6,31,83,36,44,35
1,76,64,67,14,54,63,26,86,114,126
0,32,26,99,4,37,8,111,96,14,35
1,22,75,14,35,67,45,101,6,28,70
1,44,88,1,31,51,41,30,138,99,101
1,100,53,120,14,75,1,104,81,121,106
1,62,102,7,33,63,36,96,54,9,16
0,8,113,14,33,16,108,111,120,30,12
1,49,67,5,6,86,10,34,30,121,85
0,93,2,27,64,44,102,101,75,105,30
1,58,30,2,46,1,75,28,89,59,91
0,104,25,50,6,82,105,76,64,16,44
1,8,128,104,111,126,84,22,43,7,42
1,109,29,80,128,30,56,6,101,53,104
0,113,96,84,14,102,22,67,74,121,104
1,101,108,15,102,40,53,95,33,65,62
0,9,20,56,63,88,93,2,5,23,15
0,67,5,8,110,138,123,55,108,34,104
1,2,26,71,80,67,39,42,101,75,8
1,120,60,71,91,56,104,22,30,70,123
0,84,101,22,69,54,1,9,5,86,14
1,2,14,94,11,64,56,74,7,105,50
0,34,2,75,106,29,27,23,56,85,6
0,23,105,106,104,75,123,26,74,6,97
0,100,93,64,101,26,14,7,89,86,25
1,14,75,4,73,26,105,22,56,64,36
0,56,99,1,91,48,8,138,5,136,4
0,128,31,25,44,19,81,85,76,64,96
0,8,84,26,2,63,43,138,5,67,74
1,26,29,67,75,76,44,61,50,83,60
1,53,25,21,101,1,8,30,100,75,72
1,47,30,2,35,102,135,21,86,64,48
0,26,14,102,75,128,11,50,137,6,84
0,46,114,11,111,138,66,35,76,62,107
1,70,7,120,43,5,34,100,50,57,93
0,6,93,81,123,14,11,2,5,16,44
0,74,5,17,21,10,62,129,50,34,1
0,25,5,48,29,76,68,86,70,32,16
1,22,33,8,72,34,75,114,98,26,21
0,49,26,59,119,10,6,30,29,76,86
0,7,84,113,11,14,85,96,30,32,67
0,21,11,97,35,43,126,6,64,30,81
0,44,64,21,108,25,100,56,71,8,27
0,27,59,11,16,26,86,64,8,100,5
1,76,123,114,96,20,91,86,70,136,21
1,95,30,123,14,29,21,128,32,93,84
1,44,138,43,13,135,128,137,36,28,56
1,5,99,12,14,22,63,27,96,41,11
1,22,87,60,4,35,44,39,75,113,59
1,138,102,111,70,83,14,8,50,100,120
1,67,75,31,7,96,84,64,1,6,128
1,113,68,105,17,5,51,129,34,62,95
0,129,56,2,43,101,112,128,93,67,114
0,23,68,30,10,126,28,111,14,121,32
0,86,8,2,66,137,69,123,26,14,16
1,63,80,30,83,2,25,47,14,17,41
0,129,7,67,30,22,32,72,43,11,105
1,64,40,21,8,2,9,14,75,80,49
0,71,16,21,64,54,91,11,136,98,63
1,47,42,6,86,26,8,137,129,44,37
1,123,39,12,36,35,84,138,72,99,10
1,10,129,35,84,112,137,25,126,120,41
0,36,41,51,34,63,28,35,5,101,135
1,75,81,14,47,50,128,99,64,63,15
0,36,26,96,56,69,6,47,75,28,91
0,88,100,121,93,95,85,56,44,104,35
0,102,86,56,123,59,105,44,26,62,19
